date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023-01-06,2023,0,,MIN,LAC,1533.51876144329,1488.93873798013,0.6968345932852632,0.3031654067147368,,,,,,,,,1586.95882051533,1574.75567017784,0.6920321958829125,0.30796780411708746,,,80,72,76
2023-01-06,2023,0,,DEN,CLE,1510.77150068893,1523.83977475397,0.622557849243382,0.377442150756618,,,,,,,,,1620.74211308474,1581.48076981886,0.6631247670348362,0.33687523296516375,,,86,40,63
2023-01-06,2023,0,,PHO,MIA,1618.73666051063,1582.42858350223,0.6866819379724269,0.31331806202757306,,,,,,,,,1634.20987343472,1618.92567983937,0.6225821570459565,0.37741784295404346,,,90,35,63
2023-01-06,2023,0,,LAL,ATL,1417.67181409239,1541.23470579027,0.4661421665648965,0.5338578334351035,,,,,,,,,1464.01112353245,1631.3421646433,0.3698662992865089,0.6301337007134911,,,68,34,51
2023-01-07,2023,0,,SAS,BOS,1497.27024025721,1650.98295789301,0.42331117956870484,0.5766888204312952,,,,,,,,,1461.80489820196,1706.17968048275,0.2269803800268669,0.7730196199731331,,,78,23,51
2023-01-07,2023,0,,DAL,NOP,1618.545466514,1572.78684230249,0.6982659586552313,0.30173404134476867,,,,,,,,,1641.31768810327,1571.47288471346,0.7522763404498273,0.24772365955017273,,,86,34,60
2023-01-07,2023,0,,CHI,UTA,1463.60139004279,1567.78638936631,0.493977593103682,0.5060224068963179,,,,,,,,,1494.78270662858,1531.73319580739,0.4917309244971714,0.5082690755028286,,,56,76,66
2023-01-07,2023,0,,GSW,ORL,1639.67703516025,1372.74216578769,0.8920878265784711,0.10791217342152892,,,,,,,,,1621.47196885711,1387.23096553191,0.8630634290305569,0.13693657096944312,,,48,6,27
2023-01-07,2023,0,,SAC,LAL,1383.95350131187,1417.67181409239,0.5942464224175108,0.4057535775824892,,,,,,,,,1451.31976271797,1464.01112353245,0.6485480788857012,0.3514519211142988,,,33,24,29
2023-01-08,2023,0,,DET,PHI,1354.42318672468,1576.21516851378,0.33157038253819854,0.6684296174618014,,,,,,,,,1362.07874032534,1627.25583067124,0.24995343447335802,0.750046565526642,,,44,11,28
2023-01-08,2023,0,,TOR,POR,1543.25715671374,1361.97597146183,0.8346826537972584,0.16531734620274163,,,,,,,,,1621.89332516682,1500.40091813713,0.7564770773092987,0.2435229226907013,,,73,46,60
2023-01-08,2023,0,,IND,CHO,1379.25529692897,1530.06485158926,0.42739602117782993,0.5726039788221701,,,,,,,,,1468.94214431444,1544.48715014827,0.5038703339820689,0.49612966601793107,,,53,69,61
2023-01-08,2023,0,,MIA,BRK,1582.42858350223,1494.22370242178,0.747135801376625,0.25286419862337495,,,,,,,,,1618.92567983937,1571.97406043501,0.652391186583736,0.34760881341626404,,,84,77,81
2023-01-08,2023,0,,MEM,UTA,1605.71408087274,1567.78638936631,0.6886843343161554,0.3113156656838446,,,,,,,,,1645.90788780569,1531.73319580739,0.7914743410270928,0.2085256589729072,,,82,33,58
2023-01-08,2023,0,,OKC,DAL,1379.83244275474,1618.545466514,0.3103472556517263,0.6896527443482737,,,,,,,,,1380.0373475025,1641.31768810327,0.3177568342449355,0.6822431657550645,,,50,9,30
2023-01-08,2023,0,,HOU,MIN,1350.94133064682,1533.51876144329,0.3833498319443332,0.6166501680556669,,,,,,,,,1312.24161406044,1586.95882051533,0.24292954616060333,0.7570704538393966,,,26,17,22
2023-01-08,2023,0,,PHO,CLE,1618.73666051063,1523.83977475397,0.7543440640168904,0.24565593598310964,,,,,,,,,1634.20987343472,1581.48076981886,0.6868709886457771,0.3131290113542229,,,87,39,63
2023-01-08,2023,0,,LAC,ATL,1488.93873798013,1541.23470579027,0.5682234385420168,0.43177656145798315,,,,,,,,,1574.75567017784,1631.3421646433,0.5095556993621266,0.49044430063787336,,,86,56,71
2023-01-09,2023,0,,WAS,NOP,1457.0037412952,1572.78684230249,0.4773019033080831,0.5226980966919169,,,,,,,,,1469.06420219065,1571.47288471346,0.4548970861109359,0.5451029138890642,,,58,61,60
2023-01-09,2023,0,,BOS,CHI,1650.98295789301,1463.60139004279,0.8394715343730644,0.16052846562693557,,,,,,,,,1708.39270421898,1494.78270662858,0.8324634965842188,0.1675365034157812,,,84,21,53
2023-01-09,2023,0,,NYK,MIL,1532.5964041456,1598.62561696361,0.548732694941548,0.45126730505845203,,,,,,,,,1549.58860813191,1630.09421276487,0.48933037342742514,0.5106696265725749,,,83,69,76
2023-01-09,2023,0,,MEM,SAS,1605.71408087274,1497.27024025721,0.7685068513108546,0.2314931486891454,,,,,,,,,1645.90788780569,1461.80489820196,0.7744529075487239,0.22554709245127613,,,70,25,48
2023-01-09,2023,0,,DEN,LAL,1510.77150068893,1417.67181409239,0.7524219062355171,0.24757809376448292,,,,,,,,,1620.74211308474,1464.01112353245,0.8330597786269539,0.1669402213730461,,,67,13,40
2023-01-09,2023,0,,SAC,ORL,1383.95350131187,1372.74216578769,0.6547950321624871,0.34520496783751287,,,,,,,,,1451.31976271797,1387.23096553191,0.6853267710998706,0.3146732289001294,,,20,6,13
2023-01-10,2023,0,,PHI,DET,1576.21516851378,1354.42318672468,0.8644067163380207,0.1355932836619793,,,,,,,,,1627.25583067124,1362.07874032534,0.8735304012400993,0.12646959875990071,,,44,7,26
2023-01-10,2023,0,,TOR,CHO,1543.25715671374,1530.06485158926,0.6573680647611526,0.3426319352388474,,,,,,,,,1621.89332516682,1544.48715014827,0.7067559885211334,0.2932440114788666,,,81,63,72
2023-01-10,2023,0,,MIA,OKC,1582.42858350223,1379.83244275474,0.8509261352090814,0.14907386479091855,,,,,,,,,1618.92567983937,1380.0373475025,0.8610066376258393,0.1389933623741607,,,46,9,28
2023-01-10,2023,0,,UTA,CLE,1567.78638936631,1523.83977475397,0.6960637599398423,0.30393624006015774,,,,,,,,,1531.73319580739,1581.48076981886,0.5777594519855449,0.4222405480144551,,,72,76,74
2023-01-10,2023,0,,POR,ORL,1361.97597146183,1372.74216578769,0.6256666654939738,0.37433333450602624,,,,,,,,,1500.40091813713,1387.23096553191,0.7807529160605667,0.21924708393943326,,,27,17,22
2023-01-10,2023,0,,GSW,PHO,1639.67703516025,1618.73666051063,0.6673422301188947,0.3326577698811053,,,,,,,,,1621.47196885711,1634.20987343472,0.5881840310414467,0.4118159689585533,,,91,26,59
2023-01-10,2023,0,,LAC,DAL,1488.93873798013,1618.545466514,0.457495326828899,0.542504673171101,,,,,,,,,1574.75567017784,1641.31768810327,0.5189754733739783,0.4810245266260217,,,87,61,74
2023-01-11,2023,0,,WAS,CHI,1457.0037412952,1463.60139004279,0.6312695716482393,0.36873042835176073,,,,,,,,,1469.06420219065,1494.78270662858,0.5678944028982497,0.43210559710175034,,,43,64,54
2023-01-11,2023,0,,DET,MIN,1354.42318672468,1533.51876144329,0.38809883728778877,0.6119011627122113,,,,,,,,,1362.07874032534,1586.95882051533,0.2531078444840635,0.7468921555159365,,,36,20,28
2023-01-11,2023,0,,NYK,IND,1532.5964041456,1379.25529692897,0.811279973986692,0.18872002601330795,,,,,,,,,1549.58860813191,1468.94214431444,0.7096865023070895,0.2903134976929105,,,54,60,57
2023-01-11,2023,0,,BOS,NOP,1650.98295789301,1572.78684230249,0.7360968069722506,0.26390319302774945,,,,,,,,,1708.39270421898,1571.47288471346,0.769887071151419,0.23011292884858103,,,93,31,62
2023-01-11,2023,0,,ATL,MIL,1541.23470579027,1598.62561696361,0.5610138259198353,0.4389861740801647,,,,,,,,,1631.3421646433,1630.09421276487,0.6043498518716618,0.3956501481283382,,,91,34,63
2023-01-11,2023,0,,MEM,SAS,1605.71408087274,1497.27024025721,0.7685068513108546,0.2314931486891454,,,,,,,,,1645.90788780569,1461.80489820196,0.814186499437489,0.185813500562511,,,70,20,45
2023-01-11,2023,0,,DEN,PHO,1510.77150068893,1618.73666051063,0.4885392213709051,0.5114607786290949,,,,,,,,,1620.74211308474,1634.20987343472,0.71000581053727,0.28999418946273003,,,91,16,54
2023-01-11,2023,0,,SAC,HOU,1383.95350131187,1350.94133064682,0.6825855650401145,0.3174144349598855,,,,,,,,,1451.31976271797,1312.24161406044,0.7797362828404512,0.22026371715954884,,,10,4,7
2023-01-12,2023,0,,PHI,OKC,1576.21516851378,1379.83244275474,0.8463318476873922,0.15366815231260778,,,,,,,,,1627.25583067124,1380.0373475025,0.8658771526217328,0.13412284737826718,,,48,8,28
2023-01-12,2023,0,,TOR,CHO,1543.25715671374,1530.06485158926,0.6573680647611526,0.3426319352388474,,,,,,,,,1621.89332516682,1544.48715014827,0.7035337110558761,0.29646628894412386,,,81,65,73
2023-01-12,2023,0,,BRK,BOS,1494.22370242178,1650.98295789301,0.4190358585265349,0.5809641414734651,,,,,,,,,1571.97406043501,1708.39270421898,0.46418898785249413,0.5358110121475059,,,93,62,78
2023-01-12,2023,0,,MIA,MIL,1582.42858350223,1598.62561696361,0.6183164817380429,0.3816835182619571,,,,,,,,,1618.92567983937,1630.09421276487,0.6521208707022389,0.3478791292977611,,,90,43,67
2023-01-12,2023,0,,POR,CLE,1361.97597146183,1523.83977475397,0.41189993262935876,0.5881000673706412,,,,,,,,,1500.40091813713,1581.48076981886,0.4913952132676652,0.5086047867323348,,,67,78,73
2023-01-12,2023,0,,LAL,DAL,1417.67181409239,1618.545466514,0.3587771941477482,0.6412228058522518,,,,,,,,,1464.01112353245,1641.31768810327,0.3469791058128431,0.6530208941871569,,,70,26,48
2023-01-13,2023,0,,IND,ATL,1379.25529692897,1541.23470579027,0.411738737495873,0.588261262504127,,,,,,,,,1468.94214431444,1631.3421646433,0.37735905918873003,0.62264094081127,,,69,35,52
2023-01-13,2023,0,,DET,NOP,1354.42318672468,1572.78684230249,0.3359587308715513,0.6640412691284487,,,,,,,,,1362.07874032534,1571.47288471346,0.32556532205289784,0.6744346779471022,,,34,24,29
2023-01-13,2023,0,,WAS,NYK,1457.0037412952,1532.5964041456,0.5350673142430403,0.4649326857569597,,,,,,,,,1469.06420219065,1549.58860813191,0.48779031818786595,0.512209681812134,,,54,76,65
2023-01-13,2023,0,,SAS,GSW,1497.27024025721,1639.67703516025,0.4392729837243897,0.5607270162756103,,,,,,,,,1461.80489820196,1621.47196885711,0.3891670909143906,0.6108329090856094,,,66,50,58
2023-01-13,2023,0,,CHI,OKC,1463.60139004279,1379.83244275474,0.7422812033247491,0.2577187966752509,,,,,,,,,1494.78270662858,1380.0373475025,0.7965436965165241,0.20345630348347588,,,25,15,20
2023-01-13,2023,0,,MIN,PHO,1533.51876144329,1618.73666051063,0.5212603264321662,0.47873967356783376,,,,,,,,,1586.95882051533,1634.20987343472,0.545623911095063,0.45437608890493697,,,88,49,69
2023-01-13,2023,0,,UTA,ORL,1567.78638936631,1372.74216578769,0.8453270985474728,0.1546729014525272,,,,,,,,,1531.73319580739,1387.23096553191,0.8146064358976949,0.18539356410230512,,,32,17,25
2023-01-13,2023,0,,LAC,DEN,1488.93873798013,1510.77150068893,0.6106313375571532,0.38936866244284685,,,,,,,,,1574.75567017784,1620.74211308474,0.5453964879088135,0.45460351209118655,,,85,58,72
2023-01-13,2023,0,,SAC,HOU,1383.95350131187,1350.94133064682,0.6825855650401145,0.3174144349598855,,,,,,,,,1451.31976271797,1312.24161406044,0.7698538326531809,0.23014616734681914,,,10,4,7
2023-01-14,2023,0,,MIA,MIL,1582.42858350223,1598.62561696361,0.6183164817380429,0.3816835182619571,,,,,,,,,1618.92567983937,1630.09421276487,0.5844562907070875,0.4155437092929125,,,90,47,69
2023-01-14,2023,0,,CHO,BOS,1530.06485158926,1650.98295789301,0.4699327466515031,0.5300672533484969,,,,,,,,,1544.48715014827,1708.39270421898,0.3768332388555987,0.6231667611444013,,,90,58,74
2023-01-14,2023,0,,IND,MEM,1379.25529692897,1605.71408087274,0.32564358809178806,0.6743564119082119,,,,,,,,,1468.94214431444,1645.90788780569,0.3037801782645576,0.6962198217354424,,,71,20,46
2023-01-14,2023,0,,TOR,ATL,1543.25715671374,1541.23470579027,0.6427427455703064,0.3572572544296936,,,,,,,,,1621.89332516682,1631.3421646433,0.6560298313419594,0.34397016865804064,,,90,41,66
2023-01-14,2023,0,,MIN,CLE,1533.51876144329,1523.83977475397,0.6527984539020342,0.34720154609796583,,,,,,,,,1586.95882051533,1581.48076981886,0.5657416836715304,0.43425831632846956,,,81,74,78
2023-01-14,2023,0,,UTA,PHI,1567.78638936631,1576.21516851378,0.6288126227558116,0.3711873772441884,,,,,,,,,1531.73319580739,1627.25583067124,0.4695125953874827,0.5304874046125173,,,79,66,73
2023-01-14,2023,0,,POR,DAL,1361.97597146183,1618.545466514,0.28878620053004084,0.7112137994699592,,,,,,,,,1500.40091813713,1641.31768810327,0.40804128217221064,0.5919587178277894,,,76,57,67
2023-01-15,2023,0,,DET,NYK,1354.42318672468,1532.5964041456,0.3893604777057891,0.6106395222942109,,,,,,,,,1362.07874032534,1549.58860813191,0.3521838353401157,0.6478161646598843,,,30,30,30
2023-01-15,2023,0,,LAC,HOU,1488.93873798013,1350.94133064682,0.7973839027797749,0.2026160972202251,,,,,,,,,1574.75567017784,1312.24161406044,0.8745274693105258,0.12547253068947417,,,24,9,17
2023-01-15,2023,0,,CHI,GSW,1463.60139004279,1639.67703516025,0.3922351259063839,0.6077648740936161,,,,,,,,,1494.78270662858,1621.47196885711,0.4362406941981407,0.5637593058018593,,,72,59,66
2023-01-15,2023,0,,BRK,OKC,1494.22370242178,1379.83244275474,0.7745415282188621,0.22545847178113787,,,,,,,,,1571.97406043501,1380.0373475025,0.823110919915301,0.17688908008469895,,,38,19,29
2023-01-15,2023,0,,SAS,SAC,1497.27024025721,1383.95350131187,0.7734595500433187,0.22654044995668132,,,,,,,,,1461.80489820196,1451.31976271797,0.6341804808253613,0.36581951917463873,,,33,35,34
2023-01-15,2023,0,,DEN,ORL,1510.77150068893,1372.74216578769,0.7974135947630561,0.20258640523694393,,,,,,,,,1620.74211308474,1387.23096553191,0.8810116421441664,0.11898835785583362,,,48,3,26
2023-01-15,2023,0,,POR,DAL,1361.97597146183,1618.545466514,0.28878620053004084,0.7112137994699592,,,,,,,,,1500.40091813713,1641.31768810327,0.4010274786375557,0.5989725213624443,,,76,58,67
2023-01-15,2023,0,,LAL,PHI,1417.67181409239,1576.21516851378,0.4165377553751757,0.5834622446248243,,,,,,,,,1464.01112353245,1627.25583067124,0.44133385506041206,0.558666144939588,,,68,40,54
2023-01-16,2023,0,,CHO,BOS,1530.06485158926,1650.98295789301,0.4699327466515031,0.5300672533484969,,,,,,,,,1544.48715014827,1708.39270421898,0.37729720475103773,0.6227027952489623,,,90,58,74
2023-01-16,2023,0,,MIL,IND,1598.62561696361,1379.25529692897,0.862764500563603,0.137235499436397,,,,,,,,,1630.09421276487,1468.94214431444,0.7904109003244066,0.20958909967559336,,,69,22,46
2023-01-16,2023,0,,CLE,NOP,1523.83977475397,1572.78684230249,0.5729468075717327,0.42705319242826734,,,,,,,,,1581.48076981886,1571.47288471346,0.6175858429271728,0.3824141570728272,,,79,71,75
2023-01-16,2023,0,,NYK,TOR,1532.5964041456,1543.25715671374,0.6258088121724471,0.3741911878275529,,,,,,,,,1549.58860813191,1621.89332516682,0.4302855997940952,0.5697144002059048,,,81,79,80
2023-01-16,2023,0,,WAS,GSW,1457.0037412952,1639.67703516025,0.3832193912237737,0.6167806087762263,,,,,,,,,1469.06420219065,1621.47196885711,0.45439887536364454,0.5456011246363555,,,68,42,55
2023-01-16,2023,0,,ATL,MIA,1541.23470579027,1582.42858350223,0.583829814724457,0.41617018527554295,,,,,,,,,1631.3421646433,1618.92567983937,0.628347412178642,0.371652587821358,,,90,51,71
2023-01-16,2023,0,,MIN,UTA,1533.51876144329,1567.78638936631,0.5934837548353903,0.4065162451646097,,,,,,,,,1586.95882051533,1531.73319580739,0.6902761009354027,0.3097238990645973,,,73,78,76
2023-01-16,2023,0,,MEM,PHO,1605.71408087274,1618.73666051063,0.6226196558703508,0.37738034412964916,,,,,,,,,1645.90788780569,1635.34247365978,0.6200183902738002,0.37998160972619976,,,93,17,55
2023-01-16,2023,0,,LAL,HOU,1417.67181409239,1350.94133064682,0.7230773176450936,0.27692268235490636,,,,,,,,,1464.01112353245,1312.24161406044,0.7843529182592487,0.2156470817407513,,,11,5,8
2023-01-17,2023,0,,MIL,TOR,1598.62561696361,1543.25715671374,0.7097917299770743,0.2902082700229257,,,,,,,,,1630.89573167073,1621.89332516682,0.6256163811816036,0.37438361881839644,,,90,37,64
2023-01-17,2023,0,,SAS,BRK,1497.27024025721,1494.22370242178,0.6440952671330487,0.35590473286695135,,,,,,,,,1461.80489820196,1571.97406043501,0.46500703498676405,0.5349929650132359,,,57,71,64
2023-01-17,2023,0,,DEN,POR,1510.77150068893,1361.97597146183,0.8072410988625413,0.19275890113745875,,,,,,,,,1620.74211308474,1500.40091813713,0.8023887972297298,0.19761120277027022,,,73,35,54
2023-01-17,2023,0,,LAC,PHI,1488.93873798013,1576.21516851378,0.518302507111044,0.481697492888956,,,,,,,,,1574.75567017784,1627.25583067124,0.5288043556375982,0.4711956443624018,,,86,68,77
2023-01-18,2023,0,,DAL,ATL,1618.545466514,1541.23470579027,0.7351055765967915,0.26489442340320846,,,,,,,,,1641.31768810327,1631.3421646433,0.6112516120034577,0.3887483879965423,,,92,27,60
2023-01-18,2023,0,,NYK,WAS,1532.5964041456,1457.0037412952,0.7331752375567501,0.26682476244324993,,,,,,,,,1549.58860813191,1469.06420219065,0.7063464075523561,0.2936535924476439,,,54,68,61
2023-01-18,2023,0,,MEM,CLE,1605.71408087274,1523.83977475397,0.7401892980365233,0.25981070196347666,,,,,,,,,1645.90788780569,1581.48076981886,0.6922669478858399,0.30773305211416013,,,88,37,63
2023-01-18,2023,0,,OKC,IND,1379.83244275474,1379.25529692897,0.6408300447806422,0.3591699552193578,,,,,,,,,1380.0373475025,1468.94214431444,0.48367869688163745,0.5163213031183626,,,22,14,18
2023-01-18,2023,0,,NOP,MIA,1572.78684230249,1582.42858350223,0.6271814258709525,0.3728185741290475,,,,,,,,,1571.47288471346,1618.92567983937,0.5285683506779176,0.47143164932208237,,,84,70,77
2023-01-18,2023,0,,HOU,CHO,1350.94133064682,1530.06485158926,0.3880606345373302,0.6119393654626698,,,,,,,,,1312.24161406044,1544.48715014827,0.27985330460015756,0.7201466953998424,,,20,28,24
2023-01-18,2023,0,,UTA,LAC,1567.78638936631,1488.93873798013,0.736824735357568,0.263175264642432,,,,,,,,,1531.73319580739,1574.75567017784,0.6525299492854747,0.3474700507145253,,,72,87,80
2023-01-18,2023,0,,DEN,MIN,1510.77150068893,1533.51876144329,0.6093789735910747,0.39062102640892526,,,,,,,,,1620.74211308474,1586.95882051533,0.651848729524671,0.348151270475329,,,86,49,68
2023-01-18,2023,0,,LAL,SAC,1417.67181409239,1383.95350131187,0.6834656179398108,0.31653438206018925,,,,,,,,,1464.01112353245,1451.31976271797,0.630198775267571,0.36980122473242905,,,33,27,30
2023-01-19,2023,1,,DET,CHI,1354.42318672468,1463.60139004279,0.3478552143661369,0.6521447856338631,,,,,,,,,1362.07874032534,1494.78270662858,0.31779895488055204,0.682201045119448,,,22,23,23
2023-01-19,2023,0,,BOS,GSW,1650.98295789301,1639.67703516025,0.6549180969782533,0.3450819030217467,,,,,,,,,1708.39270421898,1621.47196885711,0.7098149918448836,0.2901850081551164,,,96,26,61
2023-01-19,2023,0,,MIN,TOR,1533.51876144329,1543.25715671374,0.627051319879165,0.37294868012083504,,,,,,,,,1586.95882051533,1621.89332516682,0.4919267998926887,0.5080732001073113,,,86,56,71
2023-01-19,2023,0,,POR,PHI,1361.97597146183,1576.21516851378,0.3412758686891588,0.6587241313108412,,,,,,,,,1500.40091813713,1627.25583067124,0.4193087685663218,0.5806912314336782,,,74,65,70
2023-01-19,2023,0,,PHO,BRK,1618.73666051063,1494.22370242178,0.7845532175364615,0.21544678246353854,,,,,,,,,1635.34247365978,1571.97406043501,0.6924763332030373,0.30752366679696275,,,86,43,65
2023-01-20,2023,0,,ORL,NOP,1372.74216578769,1572.78684230249,0.35987575304260777,0.6401242469573922,,,,,,,,,1387.23096553191,1571.47288471346,0.33503482972343823,0.6649651702765618,,,40,26,33
2023-01-20,2023,0,,DAL,MIA,1618.545466514,1582.42858350223,0.6864450951645378,0.3135549048354622,,,,,,,,,1641.31768810327,1618.92567983937,0.6391509796378461,0.36084902036215394,,,91,37,64
2023-01-20,2023,0,,ATL,NYK,1541.23470579027,1532.5964041456,0.6514394140307915,0.34856058596920847,,,,,,,,,1631.3421646433,1549.58860813191,0.7170306854202941,0.28296931457970587,,,83,65,74
2023-01-20,2023,0,,CLE,GSW,1523.83977475397,1639.67703516025,0.47722412284190535,0.5227758771580946,,,,,,,,,1581.48076981886,1621.47196885711,0.6160241403890973,0.38397585961090275,,,86,56,71
2023-01-20,2023,0,,SAS,LAC,1497.27024025721,1488.93873798013,0.6510382901466145,0.3489617098533855,,,,,,,,,1461.80489820196,1574.75567017784,0.4567474042183864,0.5432525957816137,,,58,77,68
2023-01-20,2023,0,,DEN,IND,1510.77150068893,1379.25529692897,0.7912892737366617,0.2087107262633383,,,,,,,,,1620.74211308474,1468.94214431444,0.8271683984072936,0.17283160159270639,,,68,13,41
2023-01-20,2023,0,,UTA,BRK,1567.78638936631,1494.22370242178,0.7308829953196901,0.26911700468030986,,,,,,,,,1531.73319580739,1571.97406043501,0.6633382664415076,0.3366617335584924,,,71,78,75
2023-01-20,2023,0,,LAL,MEM,1417.67181409239,1605.71408087274,0.3759411575151788,0.6240588424848212,,,,,,,,,1464.01112353245,1645.90788780569,0.36051110875850484,0.6394888912414951,,,71,20,46
2023-01-20,2023,0,,SAC,OKC,1383.95350131187,1379.83244275474,0.6455119285610301,0.3544880714389699,,,,,,,,,1451.31976271797,1380.0373475025,0.7008674635774674,0.29913253642253257,,,19,7,13
2023-01-21,2023,0,,TOR,BOS,1543.25715671374,1650.98295789301,0.4888835105484029,0.5111164894515972,,,,,,,,,1621.89332516682,1708.39270421898,0.47786502478067844,0.5221349752193216,,,96,39,68
2023-01-21,2023,0,,WAS,ORL,1457.0037412952,1372.74216578769,0.7428233177538043,0.2571766822461957,,,,,,,,,1469.06420219065,1387.23096553191,0.762046760392475,0.237953239607525,,,23,10,17
2023-01-21,2023,0,,ATL,CHO,1541.23470579027,1530.06485158926,0.6547410554086855,0.34525894459131445,,,,,,,,,1631.3421646433,1544.48715014827,0.6719184934234249,0.3280815065765751,,,82,68,75
2023-01-21,2023,0,,CLE,MIL,1523.83977475397,1598.62561696361,0.5362225209221463,0.4637774790778537,,,,,,,,,1581.48076981886,1630.94517924891,0.4752633256086868,0.5247366743913132,,,86,59,73
2023-01-21,2023,0,,MIN,HOU,1533.51876144329,1350.94133064682,0.8357097179039428,0.16429028209605723,,,,,,,,,1586.95882051533,1312.24161406044,0.887704845571306,0.11229515442869398,,,26,8,17
2023-01-21,2023,0,,PHO,IND,1618.73666051063,1379.25529692897,0.8759051719098043,0.12409482809019567,,,,,,,,,1635.34247365978,1468.94214431444,0.8462938472172342,0.15370615278276578,,,70,11,41
2023-01-21,2023,0,,SAC,PHI,1383.95350131187,1576.21516851378,0.3702601691266125,0.6297398308733875,,,,,,,,,1451.31976271797,1627.25583067124,0.29839286518165936,0.7016071348183406,,,65,29,47
2023-01-22,2023,0,,MIA,NOP,1582.42858350223,1572.78684230249,0.6527498574706619,0.34725014252933806,,,,,,,,,1618.92567983937,1571.47288471346,0.6562512912414684,0.3437487087585316,,,84,58,71
2023-01-22,2023,0,,TOR,NYK,1543.25715671374,1532.5964041456,0.654078272377221,0.34592172762277895,,,,,,,,,1621.89332516682,1549.58860813191,0.64444710092169,0.35555289907831,,,81,75,78
2023-01-22,2023,0,,DAL,LAC,1618.545466514,1488.93873798013,0.7894681555064422,0.21053184449355777,,,,,,,,,1641.31768810327,1574.75567017784,0.6940693135484512,0.30593068645154875,,,87,48,68
2023-01-22,2023,0,,DEN,OKC,1510.77150068893,1379.83244275474,0.7907400599899818,0.20925994001001824,,,,,,,,,1620.74211308474,1380.0373475025,0.8900117890981496,0.1099882109018504,,,47,4,26
2023-01-22,2023,0,,PHO,MEM,1618.73666051063,1605.71408087274,0.6571479719056228,0.3428520280943772,,,,,,,,,1635.34247365978,1645.90788780569,0.5367423836293778,0.46325761637062224,,,93,16,55
2023-01-22,2023,0,,GSW,BRK,1639.67703516025,1494.22370242178,0.8042297111436121,0.19577028885638792,,,,,,,,,1621.47196885711,1571.97406043501,0.6540990057742563,0.3459009942257437,,,84,61,73
2023-01-22,2023,0,,POR,LAL,1361.97597146183,1417.67181409239,0.5634154522980712,0.4365845477019288,,,,,,,,,1500.40091813713,1464.01112353245,0.6566926708481782,0.3433073291518218,,,43,64,54
2023-01-23,2023,0,,ORL,BOS,1372.74216578769,1650.98295789301,0.2638532369662981,0.736146763033702,,,,,,,,,1387.23096553191,1708.39270421898,0.19346989417938018,0.8065301058206198,,,63,6,35
2023-01-23,2023,0,,DET,MIL,1354.42318672468,1598.62561696361,0.3036247897079977,0.6963752102920022,,,,,,,,,1362.07874032534,1630.94517924891,0.24174655861399286,0.7582534413860071,,,44,9,27
2023-01-23,2023,0,,HOU,MIN,1350.94133064682,1533.51876144329,0.3833498319443332,0.6166501680556669,,,,,,,,,1312.24161406044,1586.95882051533,0.23614326086603174,0.7638567391339682,,,26,19,23
2023-01-23,2023,0,,CHI,ATL,1463.60139004279,1541.23470579027,0.5321438534095644,0.4678561465904356,,,,,,,,,1494.78270662858,1631.3421646433,0.40512571383307094,0.5948742861669291,,,74,63,69
2023-01-23,2023,0,,UTA,CHO,1567.78638936631,1530.06485158926,0.688429847506451,0.311570152493549,,,,,,,,,1531.73319580739,1544.48715014827,0.6475553492056442,0.35244465079435583,,,67,80,74
2023-01-23,2023,0,,POR,SAS,1361.97597146183,1497.27024025721,0.4493814643585113,0.5506185356414888,,,,,,,,,1500.40091813713,1461.80489820196,0.6051096497308909,0.3948903502691091,,,43,75,59
2023-01-23,2023,0,,SAC,MEM,1383.95350131187,1605.71408087274,0.3316104471371612,0.6683895528628387,,,,,,,,,1451.31976271797,1645.90788780569,0.3953581513337583,0.6046418486662417,,,68,19,44
2023-01-24,2023,0,,IND,CHI,1379.25529692897,1463.60139004279,0.5225125514399986,0.47748744856000136,,,,,,,,,1468.94214431444,1494.78270662858,0.6253078584030398,0.3746921415969602,,,43,53,48
2023-01-24,2023,0,,MIA,BOS,1582.42858350223,1650.98295789301,0.5451307283749905,0.45486927162500945,,,,,,,,,1618.92567983937,1708.39270421898,0.5407868157569323,0.4592131842430677,,,95,50,73
2023-01-24,2023,0,,NYK,CLE,1532.5964041456,1523.83977475397,0.6515940639821274,0.3484059360178726,,,,,,,,,1549.58860813191,1581.48076981886,0.5561571821683992,0.44384281783160084,,,76,90,83
2023-01-24,2023,0,,NOP,DEN,1572.78684230249,1510.77150068893,0.7176096199028354,0.28239038009716455,,,,,,,,,1571.47288471346,1620.74211308474,0.5339659338362561,0.4660340661637439,,,84,57,71
2023-01-24,2023,0,,DAL,WAS,1618.545466514,1457.0037412952,0.8184015524560042,0.1815984475439958,,,,,,,,,1641.31768810327,1469.06420219065,0.8115957160624373,0.1884042839375627,,,71,19,45
2023-01-24,2023,0,,PHO,CHO,1618.73666051063,1530.06485158926,0.7476432635878385,0.2523567364121615,,,,,,,,,1635.39740083435,1544.48715014827,0.7804815384632501,0.21951846153674992,,,83,37,60
